Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Zeit_Im_Monat,Jahrzeiten,Ferien,FerienCAU,Feiertag,Feiertag_in_weniger_als_1_Tagen,Feiertag_in_weniger_als_2_Tagen,Feiertag_in_weniger_als_3_Tagen,Feiertag_vor_weniger_als_1_Tagen,Feiertag_vor_weniger_als_2_Tagen,Feiertag_vor_weniger_als_3_Tagen,Umsatz_letzte_1_Tage,Umsatz_letzte_3_Tage,Umsatz_letzte_7_Tage,Umsatz_letzte_30_Tage,Wochentag
2015-05-12,Kuchen,259.94167495408,Keine Kieler Woche,7,14.625,14,63,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Feiertag in < 2 Tagen,Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,167.166559352766,205.942195870376,180.676599737536,183.50097624017,Dienstag
2015-05-13,Kuchen,246.372623277805,Keine Kieler Woche,7,11.875,16,21,Monatsmitte,Frühling,0,0,Kein Feiertag,Feiertag in < 1 Tagen,Feiertag in < 2 Tagen,Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,171.840202501538,192.754826878202,183.987857775646,182.265306469641,Mittwoch
2015-05-14,Kuchen,309.927036397582,Keine Kieler Woche,7,11.25,10,20,Monatsmitte,Frühling,0,0,Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,214.144260739869,184.383674198057,190.821486025586,184.068160084535,Donnerstag
2015-05-15,Kuchen,292.967837715476,Keine Kieler Woche,6,13.5,9,45.860833203522816,Monatsmitte,Frühling,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Feiertag vor < 1 Tagen,Feiertag vor < 2 Tagen,Feiertag vor < 3 Tagen,232.385467708252,206.123310316553,201.351625915476,186.454902659292,Freitag
2015-05-16,Kuchen,329.998465824508,Keine Kieler Woche,7,10.5,11,61,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Feiertag vor < 2 Tagen,Feiertag vor < 3 Tagen,244.983183743377,230.504304063833,211.597100329166,189.299941449759,Samstag
2015-05-17,Kuchen,293.275532226017,Keine Kieler Woche,3,12.625,17,21,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Feiertag vor < 3 Tagen,276.863415194508,251.410688882045,220.948686860087,193.550536785413,Sonntag
2015-05-18,Kuchen,225.832737314778,Keine Kieler Woche,6,11.625,8,61,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,253.084763892122,258.310454276669,222.923979018919,196.389352816657,Montag
2015-05-19,Kuchen,282.589418894077,Keine Kieler Woche,6,10.125,11,63,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,171.961773855016,233.969984313882,223.609009662097,195.398430934878,Dienstag
2015-05-20,Kuchen,219.800270156995,Keine Kieler Woche,5,12.25,9,63,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,188.583623944626,204.543387230588,226.00092701111,195.20325298578,Mittwoch
2015-05-21,Kuchen,281.519362391549,Keine Kieler Woche,6,12.625,10,61,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,161.785757440403,174.110385080015,218.521140825472,195.330683776254,Donnerstag
2015-05-22,Kuchen,263.214787734799,Keine Kieler Woche,4,17,12,50.8156298913102,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,194.963778528033,181.777719971021,213.175185228298,196.546398207664,Freitag
2015-05-23,Kuchen,336.087101364585,Keine Kieler Woche,5,13.375,8,0,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Feiertag in < 2 Tagen,Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,200.641676704098,185.797070890845,206.840684222687,198.14493797052,Samstag
2015-05-24,Kuchen,301.519589889275,Keine Kieler Woche,2,14.375,8,-29.393311389981076,Monatsmitte,Frühling,0,0,Kein Feiertag,Feiertag in < 1 Tagen,Feiertag in < 2 Tagen,Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,322.600520042175,233.459239737811,210.162027999712,202.789280610117,Sonntag
2015-05-25,Kuchen,388.133249077524,Keine Kieler Woche,7,11.75,10,61,Monatsende,Frühling,0,0,Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,285.609131774819,265.832580183092,214.945023276579,207.227121015282,Montag
2015-05-26,Kuchen,220.472002758105,Keine Kieler Woche,6,13,14,21,Monatsende,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Feiertag vor < 1 Tagen,Feiertag vor < 2 Tagen,Feiertag vor < 3 Tagen,290.663314345537,297.983165055034,232.401132172244,210.143488800062,Dienstag
2015-05-27,Kuchen,210.016061677086,Keine Kieler Woche,7,12.625,13,61,Monatsende,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Feiertag vor < 2 Tagen,Feiertag vor < 3 Tagen,181.367400165021,252.546615428459,231.33992279289,209.846706571274,Mittwoch
2015-05-28,Kuchen,267.45399550279,Keine Kieler Woche,6,13.125,12,63,Monatsende,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Feiertag vor < 3 Tagen,170.053674829068,214.028129779875,232.555792997105,209.927834246573,Donnerstag
2015-05-29,Kuchen,250.764288305739,Keine Kieler Woche,6,14.625,8,61,Monatsende,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,215.91960028255,187.198841150046,236.235044557322,211.015387684431,Freitag
2015-05-30,Kuchen,278.950388727743,Keine Kieler Woche,4,11.625,15,61,Monatsende,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,188.06710348959,189.591592337392,234.329806191487,211.146270376113,Samstag
2015-05-31,Kuchen,227.62624446804,Keine Kieler Woche,7,14.5,10,61,Monatsende,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,220.546619658328,207.62478691927,221.918077130647,211.405624445019,Sonntag
2015-06-01,Kuchen,275.002697730945,Keine Kieler Woche,5,14.25,16,31.350901611578145,Monatsanfang,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,203.528568914687,204.047430687535,209.847406121804,211.139507704129,Montag
2015-06-02,Kuchen,247.548656142778,Keine Kieler Woche,7,14.25,14,61,Monatsanfang,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,187.199803786464,203.758330786493,194.632183980764,206.987448903088,Dienstag
2015-06-03,Kuchen,257.703580420418,Keine Kieler Woche,6,15.25,18,21,Monatsanfang,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,189.162495476411,193.296956059187,195.778521526557,206.097794520634,Mittwoch
2015-06-04,Kuchen,250.238837010149,Keine Kieler Woche,0,16.375,9,0,Monatsanfang,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,204.945439301045,192.970946679897,200.787367120054,207.038934100515,Donnerstag
2015-06-05,Kuchen,275.492979753843,Keine Kieler Woche,0,22.625,9,-2.825321069154865,Monatsanfang,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,198.983004982785,197.17923282144,198.741757021927,208.750553445685,Freitag
2015-06-06,Kuchen,279.003577524238,Keine Kieler Woche,3,18.5,19,10,Monatsanfang,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,203.82740849216,202.416701755636,201.059448934069,210.026694449151,Samstag
2015-06-07,Kuchen,377.303279079248,Keine Kieler Woche,4,16.625,15,-18.564104930649986,Monatsanfang,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,256.404672638149,219.738362037698,206.332692019337,213.35085037293,Sonntag
2015-06-08,Kuchen,304.658991750827,Keine Kieler Woche,6,14.375,12,45.083448264377544,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,251.56924015328,237.267107094529,213.397496613248,216.014264567003,Montag
2015-06-09,Kuchen,264.199647754648,Keine Kieler Woche,3,15.25,8,-5.3300303501175,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,201.140234952647,236.371382581358,215.447560020039,215.665214413077,Dienstag
2015-06-10,Kuchen,245.462484326112,Keine Kieler Woche,0,18,7,-11.278339586501687,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,177.899676739782,210.203050615236,213.791263147006,213.578206180406,Mittwoch
2015-06-11,Kuchen,223.06624282412,Keine Kieler Woche,1,16,10,23.729407104599208,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,170.30022493199,183.113378874806,208.589208984399,213.684793445006,Donnerstag
2015-06-12,Kuchen,278.611793604903,Keine Kieler Woche,0,20.25,10,29.953083088087478,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,166.83987842108,171.679926697618,203.997333761298,213.51471439465,Freitag
2015-06-13,Kuchen,238.309203727899,Keine Kieler Woche,6,21.875,12,61,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,188.046549364534,175.062217572535,201.742925314495,212.627037136986,Samstag
2015-06-14,Kuchen,308.096883557457,Keine Kieler Woche,7,14.375,12,32.94415773373559,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,249.01563619246,201.300687992692,200.687348679396,213.192689126245,Sonntag
2015-06-15,Kuchen,289.287204370205,Keine Kieler Woche,8,13.625,11,21,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,226.836402946679,221.299529501225,197.154086221311,212.57545168418,Montag
2015-06-16,Kuchen,249.827665172029,Keine Kieler Woche,7,13.625,14,75.96256276678685,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,204.568253726942,226.806764288694,197.643803189067,210.116432586644,Dienstag
2015-06-17,Kuchen,260.357543159185,Keine Kieler Woche,7,16.5,9,61,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,169.776796961243,200.393817878288,196.483391792133,207.282828269267,Mittwoch
2015-06-18,Kuchen,269.272420702957,Keine Kieler Woche,7,13.25,13,61,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,192.576640210376,188.973896966187,199.665736831902,207.984014199721,Donnerstag
2015-06-19,Kuchen,271.496146564196,Keine Kieler Woche,7,14.25,14,61,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,218.936628292534,191.965264216302,206.760232652391,208.948482745247,Freitag
2015-06-20,Kuchen,280.186941692026,Kieler Woche,5,17.125,13,34.20598265588302,Monatsmitte,Frühling,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,194.760757519759,200.888107272915,207.74761620463,210.077763569882,Samstag
2015-06-21,Kuchen,235.514638799317,Kieler Woche,6,15.75,6,36.72132884992326,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,304.599655442127,235.996070964418,213.234527023141,213.206435933318,Sonntag
2015-06-22,Kuchen,254.862522218275,Kieler Woche,5,13.5,8,61,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,230.444175353226,238.887377580959,213.781159205951,214.23410830053,Montag
2015-06-23,Kuchen,270.726957416684,Kieler Woche,5,16.5,10,21,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,216.573730822669,246.677725189142,215.600170887121,211.345289572065,Dienstag
2015-06-24,Kuchen,300.990362700812,Kieler Woche,8,12.625,14,61,Monatsende,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,209.61825246932,218.878719548405,221.636755055012,208.742862198589,Mittwoch
2015-06-25,Kuchen,271.335895693763,Kieler Woche,6,17.125,8,21,Monatsende,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,245.072477158902,223.754820150297,229.590669744182,207.181532157951,Donnerstag
2015-06-26,Kuchen,304.239937730854,Kieler Woche,7,19.25,5,61,Monatsende,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,236.190410210944,230.293713279722,231.814636454194,209.059032501989,Freitag
2015-06-27,Kuchen,428.433111120672,Kieler Woche,7,19.375,16,61,Monatsende,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,257.106215449372,246.123034273073,240.983086149726,212.040283893095,Samstag
2015-06-28,Kuchen,309.491842337963,Kieler Woche,2,19.875,10,57.77385139113598,Monatsende,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,326.588716778906,273.295114146407,245.941996891905,215.830929463648,Sonntag
2015-06-29,Kuchen,304.800400892429,Keine Kieler Woche,3,21.5,12,23.993587569878958,Monatsende,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,282.879254178019,288.858062135432,253.432722438305,219.055832548288,Montag
2015-06-30,Kuchen,289.298377908159,Keine Kieler Woche,3,20.25,9,-1.5853637623565398,Monatsende,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,236.480237405127,281.982736120684,256.276509092941,219.597792335594,Dienstag
2015-07-01,Kuchen,216.683347382259,Keine Kieler Woche,0,23.125,13,-30.406143087529344,Monatsanfang,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,232.486617184481,250.615369589209,259.543418337964,220.582759963819,Mittwoch
2015-07-02,Kuchen,207.500950654484,Keine Kieler Woche,0,27.375,12,31.344634304302375,Monatsanfang,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,201.482894612478,223.483249734029,253.316335117047,221.06857937967,Donnerstag
2015-07-03,Kuchen,294.970876106508,Keine Kieler Woche,1,25.625,10,14.827336970771716,Monatsanfang,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,200.656394819875,211.541968872278,248.240047204037,221.45952833693,Freitag
2015-07-04,Kuchen,315.830779238922,Keine Kieler Woche,0,26.5,10,4.096359633788708,Monatsanfang,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,221.456804914301,207.865364782218,243.147274270455,221.905763060109,Samstag
2015-07-05,Kuchen,308.145249811727,Keine Kieler Woche,4,25.25,9,21,Monatsanfang,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,283.721100425233,235.278100053136,237.023329077073,224.768536554786,Sonntag
2015-07-06,Kuchen,252.941627806535,Keine Kieler Woche,3,19.875,16,20.424040619051787,Monatsanfang,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,252.520644998612,252.566183446048,232.686384908587,226.413578328653,Montag
2015-07-07,Kuchen,248.53982558714,Keine Kieler Woche,4,24.75,9,61,Monatsanfang,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,228.199135628204,254.813627017349,231.503370369026,225.460688564803,Dienstag
2015-07-08,Kuchen,299.243550702973,Keine Kieler Woche,6,16.625,16,63,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,201.276169303309,227.331983310041,227.04473495743,223.761598333385,Mittwoch
2015-07-09,Kuchen,281.697843843677,Keine Kieler Woche,6,14.375,24,61,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,221.072345625433,216.849216852315,229.843227959281,224.434980450709,Donnerstag
2015-07-10,Kuchen,296.230038738281,Keine Kieler Woche,3,16.125,18,21,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,207.17650548817,209.841673472304,230.774672340466,225.424062503019,Freitag
2015-07-11,Kuchen,278.282264047648,Keine Kieler Woche,6,17.75,9,21,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,220.933155762458,216.394002292021,230.699865318774,227.134634490535,Samstag
2015-07-12,Kuchen,262.303945351064,Keine Kieler Woche,7,19.25,12,61,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,260.705328004979,229.604996418536,227.411897830166,230.305764544045,Sonntag
2015-07-13,Kuchen,260.211558815196,Keine Kieler Woche,6,19.375,11,17.09261460785567,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,264.597432426399,248.745305397945,229.137153176993,232.891943025865,Montag
2015-07-14,Kuchen,256.913088405191,Keine Kieler Woche,3,19.625,9,0,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,232.493426358307,252.598728929895,229.750623281294,232.333760261198,Dienstag
